gene,correlation,rmse,n_samples
FIGN,-0.3499695716100108,2.069499698589803,10
AC011477.1,-0.3501090916543582,6.622766495855509,10
AC064807.4,-0.3503074273034862,4.04053969167981,10
SKI,-0.35032732636066516,60.076531737748034,10
AC007036.1,-0.35036320423599315,0.3299860016436837,10
CRYBB2,-0.35038827080641244,0.8270991057493041,10
AC008443.4,-0.35039347042856156,0.5947885207290745,10
SAMD13,-0.35042942796637966,2.1871457098657405,10
AC025287.3,-0.3504603570957699,1.8195936063813967,10
RIBC2,-0.35051360072387416,12.462794298381338,10
POU2AF1,-0.3505196110653653,4.382253019708276,10
LINC02728,-0.3505268600389066,0.6003032373289684,10
TMEM101,-0.3505863155010872,132.6325362580144,10
ORMDL2,-0.35063630936849777,18.370293321940135,10
KBTBD6,-0.3506843939595658,8.649175432962009,10
PCDHAC1,-0.350693373359745,0.37692207527797694,10
IP6K2,-0.3507619078737337,53.640628277367995,10
RALA,-0.3507622418508271,101.50988079506416,10
LINC00852,-0.35085320129687764,1.0945697000753714,10
RASSF4,-0.350968403007288,20.458177319227538,10
AC092287.1,-0.35099718026461624,0.6075408926099686,10
DPYD,-0.3511015456787797,10.047948358243527,10
AC253536.6,-0.351314815365345,2.1870562277521097,10
MACO1,-0.351414451968869,56.191082753698694,10
BRIP1,-0.3514661086901329,8.636873126425385,10
AC008393.1,-0.351503995044716,2.6734221918926546,10
AC072054.1,-0.35154234036775683,1.6019263931389178,10
C22orf23,-0.3515888790290996,3.7699082149676286,10
FAIM,-0.35161570903691414,12.991464015710203,10
AGAP1-IT1,-0.3516294773586136,2.5391646258670866,10
PTP4A2,-0.35165814948848156,184.2490678586684,10
RBL1,-0.3516960878975511,21.225174835457523,10
ZNF622,-0.3517128870407018,89.9844459103559,10
AC113414.1,-0.3518027334046359,0.04215779730257281,10
MYO1G,-0.3518131066019684,4.010689986693039,10
PEG10,-0.3518389426786424,169.88588111528694,10
CALCRL,-0.3518988692002959,13.23379148380625,10
TLNRD1,-0.35191606876416526,23.59662170981784,10
DTX2P1-UPK3BP1-PMS2P11,-0.35202908774013186,0.06958344793749392,10
AC004947.3,-0.352050030367442,0.38238262521519384,10
BEST4,-0.35207046881612125,0.5488276034988806,10
MED8,-0.35209054618573177,58.983975062406806,10
PROX1,-0.35215223460351963,2.5603796787493986,10
PCSK5,-0.35221222763077986,2.0451393904488406,10
MAX,-0.3522680890933909,36.07679029021898,10
MAP7D3,-0.3522929585796312,7.338556021040124,10
ADORA2A-AS1,-0.3523228254182411,3.4106528344663842,10
FCHSD2,-0.35235376243219774,22.942774945322327,10
HOMER1,-0.3523604504500382,9.634047157599145,10
RAB30,-0.3524715317598081,40.45100071808353,10
AP000424.1,-0.352538075961453,0.36972207959026515,10
TMTC3,-0.3526968714390339,22.11658115657875,10
AC026803.3,-0.352855116741532,0.9579164822766242,10
SLC2A8,-0.3529851775791759,17.183528386585063,10
AL132800.1,-0.3530067994750282,3.4991640589724278,10
TDRD3,-0.3530531118676225,10.97988958983334,10
SNX21,-0.35312199362014973,15.063781969464443,10
KIAA1217,-0.3531299930726828,48.17682639235952,10
PPFIBP1,-0.35313278807303844,19.75042654802159,10
VPS9D1-AS1,-0.3532916906482581,4.150321470776863,10
LDOC1,-0.35329552330774056,107.80182959444794,10
CADM1,-0.3533164521960309,13.302220060664387,10
ITM2B,-0.35334870296291393,127.77063696403471,10
CBR1,-0.3533592006583608,50.732560989067,10
LOX,-0.35340141742793796,38.903581205055545,10
HLA-DPB1,-0.3534598285286054,167.76580975059017,10
CALCOCO2,-0.3534656861946223,52.06330541991359,10
H4C11,-0.35347759505996623,5.667001380309206,10
TMEM50B,-0.35348247745008643,41.69435155701697,10
AC008676.1,-0.35350827950515934,0.1350916338970423,10
HPCA,-0.35359595439482305,2.2451073476261008,10
SMARCD2,-0.3536514282170455,368.3770421940309,10
NPL,-0.3536754459056283,9.941242135249263,10
COPZ1,-0.3537336677817325,229.4734472530812,10
CKMT1A,-0.35376161170817455,9.081297601745883,10
TRIB3,-0.3537725235992502,78.68202324390161,10
NPR2,-0.353820646547252,14.506735953628128,10
BTN2A2,-0.35384796377096756,8.104036175717587,10
AL353660.1,-0.35386196460290265,0.1835395763012025,10
AC007881.3,-0.3538724822607307,0.6151348386907932,10
AL078581.4,-0.35388692484145834,0.6290444270172274,10
ARHGAP22,-0.35388879946169893,3.2265416662853443,10
LILRB1,-0.35397280421723554,5.085191818935078,10
PEF1-AS1,-0.35398315895448934,0.39774440588557947,10
AC092756.1,-0.3540238328210344,0.3361334035302196,10
DNAH12,-0.35405939083792015,0.7162360799738328,10
COQ6,-0.35416627425817987,3.319087994984126,10
ATP6V0A2,-0.3542067351445278,4.687419257572966,10
ZNF214,-0.3542413675986955,2.1969146443976975,10
EIF5A,-0.35430551750441497,322.65844264751274,10
ORC6,-0.35432974030403114,5.325793622084409,10
BOC,-0.35434793735526704,9.613239759213908,10
FANCF,-0.3543833568036559,30.59640363686939,10
AL360181.2,-0.3544304858017866,8.681436771883202,10
NPM2,-0.3545003566389318,1.540069895851729,10
POLI,-0.3545332407147495,12.527974596721307,10
KIAA1755,-0.35463946064966806,4.74329679287108,10
LINC02080,-0.35464542740479926,0.2255133700718113,10
AC124248.1,-0.35466082289931633,0.3985313783993795,10
SFXN4,-0.35467546317359055,42.960917523122944,10
WDR25,-0.3546757461902271,7.806685597289885,10
DDX21,-0.35474669881857385,109.29446890653783,10
BEX2,-0.3548408840503076,43.32764676154293,10
PLK1,-0.3548666568649238,29.432622744515218,10
SNRPD2,-0.3549736193849246,314.17242689541513,10
FOXP1,-0.3550875472924024,6.691935605533881,10
AC092140.2,-0.35519601477560947,0.6110855566628297,10
AF213884.3,-0.3552113156522994,0.137313118932541,10
AL021707.3,-0.35528693183568477,0.5774168648517733,10
AC020663.3,-0.35532429883589833,0.4596668047273554,10
RELB,-0.35535703014389036,26.72056795544887,10
ANKRD42,-0.35538582307051947,9.042810401099405,10
FAM225B,-0.35540326805230604,0.45507694962038725,10
TRPV3,-0.35540633510920544,0.45710020457307166,10
DYNC2LI1,-0.35541303638348415,15.789695977363118,10
UBE3D,-0.3554274592540071,1.0851155778204697,10
BLZF1,-0.355440867643322,40.80164053104504,10
DDR1,-0.3554501571581528,190.8000617933547,10
LINC01359,-0.3556305947393181,0.2987597089998596,10
CASD1,-0.35569547970776005,30.859845348610758,10
KIF14,-0.3557260448591932,8.960986640767777,10
CDC25C,-0.3557421495723741,6.016501284419904,10
HSPA4L,-0.35574580873966677,5.3184684489759375,10
CCDC26,-0.35589443533317244,0.05119358844218872,10
MKNK2,-0.3559888235665143,126.83966802703249,10
TAP2,-0.35603340687417223,18.275854279889963,10
CFHR3,-0.3561145895032816,0.33391459149820163,10
MTFR1,-0.35615150969445547,31.808425452219385,10
HOXA4,-0.35615790557349175,0.20009467834349795,10
AC121338.2,-0.3562492157098063,3.475189478654559,10
AC073611.1,-0.356377683201502,0.4634670075287213,10
REELD1,-0.35638856742377883,1.6294503849853028,10
APOBEC3C,-0.3564068852912799,40.549273491656294,10
RIMKLA,-0.3564074612152626,7.890480668614262,10
CDKN2C,-0.35641812434407516,20.55755785821708,10
LAMA4,-0.3564729342072867,30.14308962547806,10
LCA5,-0.3565752395991237,4.246456583165234,10
HAX1,-0.35659786516756187,150.23172691545784,10
PPARD,-0.3566867945186971,32.036430334705095,10
FXYD2,-0.3567317915218371,0.09801519764988288,10
NSUN5,-0.3568326192076423,27.50046402953908,10
CTNNA1,-0.3568432268824798,219.31168959148042,10
GDF9,-0.3568765633338041,1.0846158512462816,10
ZDHHC7,-0.35701873945209756,50.46638418195528,10
C1orf43,-0.35704154577699465,465.03426536093065,10
ZNF141,-0.35704945030106694,3.0151793635490005,10
YWHAZ,-0.3570634533465602,565.7475510781107,10
CAMK2A,-0.35708076119662246,0.32751402167893956,10
ZMYND19,-0.3572466365457914,39.63170288058649,10
AL135999.1,-0.3572701683406426,0.26787501210900816,10
P2RX7,-0.35727017440616105,2.758750346613976,10
GTF2A1,-0.35740457706865003,29.34478954365859,10
AC008280.2,-0.35758412934916733,4.291586792546171,10
AC067930.9,-0.35763844194000205,1.5997424554887083,10
SGO2,-0.3576389723133839,8.368263481226109,10
PRKCD,-0.35790933813345666,178.74067052953964,10
PRRX1,-0.35795632798375604,48.996708227177955,10
AC087294.1,-0.3579764019951048,1.1586345167044156,10
ESRRA,-0.35802152931167786,30.844204856441046,10
RBMS1,-0.3580287780751431,20.395017458106466,10
AC080013.4,-0.35826916373436557,0.18644523015025535,10
EFL1,-0.35828010493183915,25.601432767557565,10
PLAAT5,-0.35838244480468057,29.153343556584755,10
SHISA3,-0.3583833175018366,0.8641733642418856,10
ADAMTS9-AS1,-0.35842154335419607,0.3484917652006721,10
TNNT2,-0.35851194948528275,0.36698373626023983,10
AC022973.5,-0.35853546997186764,1.4868011379908748,10
SLC25A22,-0.35864085480419344,40.9045214855054,10
ABHD14B,-0.35864113820707644,74.03148144371363,10
UBAC2-AS1,-0.3586705780337608,2.911354778463668,10
SLC6A6,-0.35868814465159804,28.532444169908278,10
DDX60L,-0.3587255122270991,9.50836501553479,10
AL161910.1,-0.3587806803026391,0.2899076095138915,10
AC063944.1,-0.3587988326880358,0.08845572928177933,10
SAPCD2,-0.3588870298449897,18.11851304584122,10
DUSP5,-0.3588900413939629,156.4171654965749,10
PACC1,-0.3589289187084435,12.246789449058378,10
PELI3,-0.35894233986340907,14.665961051715136,10
LAMP3,-0.3590298216406336,25.142350303169746,10
LRRC37A2,-0.35903625999937594,1.4574125647455487,10
FKBP11,-0.3590601829834038,10.304491806112788,10
KCNJ10,-0.3590819298600247,1.0231870668423924,10
SPON1,-0.3591864537222286,47.356964854373985,10
AL035071.1,-0.3592329496152704,7.986520846138261,10
BICD1,-0.3593339185553775,3.356706687786618,10
FAM163B,-0.35935196521534774,0.14339499886730228,10
MUC20-OT1,-0.35938482828257323,2.725842449178736,10
PINK1-AS,-0.3594186831396974,1.6967010278686947,10
SAP30L-AS1,-0.3594295818390693,0.4197246920969755,10
PDE7B,-0.3595448254919609,1.639719491383208,10
TMEM88,-0.3595580258087231,5.483006024074785,10
CLEC1A,-0.35963395150951044,1.914701981670873,10
TLR2,-0.3596442112348815,15.6350692937263,10
NPTX1,-0.3596684515482139,4.922152104904212,10
SLC4A8,-0.35984012476128324,7.135157270124691,10
TBC1D1,-0.35985878466804017,38.10222046207473,10
FAM72D,-0.3599754717454918,0.888613975368639,10
GIMAP1,-0.35998686287252746,3.733001147444868,10
CYP2S1,-0.3600603031165729,10.186656253655519,10
AC093567.1,-0.3600711931995798,0.16235333905597477,10
CYP2D6,-0.36007461568600024,1.4107355740978398,10
PRPF6,-0.3601012900304984,322.8036093677944,10
C5AR1,-0.36011455263433007,20.973439902346758,10
FERMT2,-0.3601332094291486,23.902576247405882,10
CDKN3,-0.3601547826611174,24.607415263418527,10
DNER,-0.3603391948819057,2.307060516417581,10
AC104667.2,-0.36036082940760905,4.7309767923723705,10
AC040169.1,-0.3603669870574353,6.3657615969134635,10
GINS2,-0.3604047155541812,23.888405304942154,10
LINC02235,-0.36061860749548436,0.19378011968325407,10
AC112722.1,-0.36065526404315973,0.4830984863544715,10
TCTEX1D2,-0.36071541561158516,4.910615306957154,10
S1PR5,-0.36074379105511867,1.669179020592626,10
ZNHIT6,-0.3607589338297075,24.303750874437775,10
MYO7B,-0.36078931557946675,0.7110440025942111,10
TMPO-AS1,-0.36084336655687405,2.1170681071645348,10
TTLL11-IT1,-0.36089669534202623,0.25939482553691023,10
SNAI2,-0.3609481178208497,32.89638560181201,10
ZNF783,-0.36095811028347385,9.735019451528824,10
LINC02757,-0.3609986133685209,0.08455243183700531,10
AC009093.1,-0.3610063245952558,1.2906225897447883,10
SEMA6A-AS1,-0.3610102580701949,0.3733597037357682,10
GPR31,-0.36102404440140917,0.33787560255793214,10
SUMF1,-0.3610387643363002,47.23393572352199,10
HEG1,-0.36108001798229755,26.24223626915489,10
NR1H3,-0.3611552957315098,18.078575957491324,10
ZSWIM1,-0.36119745532599934,35.1350746484032,10
PTPRK,-0.3612494768009409,54.29796728750786,10
MRAS,-0.3613281792801157,62.3830461305447,10
RAB7B,-0.361333806361484,8.282293258236415,10
TCF4,-0.3613571423371144,9.558348761588201,10
CC2D1B,-0.36138202193325064,17.845604664218175,10
AC004893.2,-0.3614978152080902,0.20927547066399943,10
RECK,-0.3617322846971984,12.081889455641,10
RAB28,-0.3617543371741185,24.939105693254337,10
ZNF676,-0.3618401183986845,0.23605464634917722,10
MED18,-0.3618474415889986,33.96806340876349,10
HGF,-0.361900362609035,1.905857882554181,10
EMILIN2,-0.3619216856749388,12.306176294554644,10
RAD51AP1,-0.3621680605847705,27.36263067723796,10
AC090004.2,-0.36223504921840455,0.48633287718135076,10
CDK3,-0.3622456281836611,0.7693216861182589,10
NT5E,-0.36226124318946873,19.57037023447302,10
ZNF532,-0.36229752876327753,27.528636180451116,10
SLC2A1,-0.3623064903881635,228.54159179064976,10
HDAC4-AS1,-0.36238120548902925,2.261664889529608,10
SAMD4A,-0.3625526249826999,5.417200756084681,10
PREX2,-0.3625550546038152,1.9387048955518273,10
AC012313.8,-0.3626037593912861,0.3653723742117744,10
NEFL,-0.3626162272206112,1.0698658158540522,10
AC025287.2,-0.362642376022416,0.39138386107911216,10
GLUD1,-0.3627284105475945,223.5663057372834,10
NLRP3,-0.3627962291932656,2.450418399380386,10
CCL3,-0.36280505615826103,3.9734186992639233,10
TRPM3,-0.36286235163083713,0.0591327419571236,10
SRSF7,-0.3628974699700865,106.42681338877988,10
AC009271.1,-0.3629205394171539,0.39720910477921956,10
ZC3H12C,-0.36295374481864645,3.994168760608764,10
HSCB,-0.36305299563930066,27.352095286236935,10
C3orf70,-0.3630843776411127,21.104663108500002,10
KPTN,-0.3631609093353237,9.27373395433833,10
AC090948.2,-0.36324282598740937,1.6439782973974422,10
BPNT1,-0.3632474320084221,69.11671287874202,10
PCNA,-0.36339888602977677,299.790430263765,10
PPP3CB,-0.3634455591277235,44.89448243432583,10
OLAH,-0.36346121973382883,0.337621865732849,10
AC009237.14,-0.3635114836811443,5.746327857712195,10
SEPTIN4-AS1,-0.36358760875386587,1.3272151323641335,10
IGLON5,-0.36362928920179477,0.32015878357044175,10
AC015819.2,-0.36364190547449293,0.7640201844594994,10
RPH3A,-0.36368423390147586,0.07393423960912132,10
C5AR2,-0.36369991932074713,13.087568486569785,10
SYNPO2L,-0.3637208229842232,19.20908478748224,10
CASP1,-0.3637357246698578,15.05562637570682,10
ZCCHC9,-0.3637605418113389,11.290734855744535,10
AC105020.1,-0.36389893045959715,0.5969146284206405,10
KCTD12,-0.36390137614771473,47.66353583341953,10
SLC5A2,-0.3640292813083436,0.14330908362389264,10
AL031670.1,-0.36405326620447426,1.737389622336145,10
PTEN,-0.36412324665573825,33.91298412162336,10
GTF2H1,-0.36414280720764997,21.13017304308122,10
RRAGB,-0.36418496183247917,29.850616261142587,10
KLHL22,-0.36422133963261255,20.473225710170883,10
PIK3CD-AS1,-0.36424049685818227,0.18278656789372394,10
TLE1,-0.36424849818523003,38.543261990963195,10
RAP2B,-0.3643538275512642,32.4834375192187,10
RTL8A,-0.36435845890496377,150.09172585636722,10
PPARGC1B,-0.36441516067293783,1.4088043731913038,10
KDM7A-DT,-0.36442484060985175,14.925488526138047,10
MTDH,-0.36445844274964834,132.97773787381607,10
ATP1A1,-0.3644682971278298,104.55358717614907,10
TEN1-CDK3,-0.36452379964792053,0.8704011084943845,10
C20orf194,-0.3646363930588522,7.345073575871599,10
SLC30A10,-0.364658359181434,0.06700122109525193,10
ZBTB8OS,-0.3648746176500224,16.10065922052923,10
AC009120.2,-0.36501491699123145,1.706058956273839,10
TSPAN33,-0.3650934059431417,42.4843768957922,10
TAS2R14,-0.3651208191477594,1.3497147519174912,10
FAH,-0.3651933235843525,29.45943427318883,10
SFMBT2,-0.36520694882834276,9.148335519018941,10
CRISPLD2,-0.36524405820785194,27.6974332955157,10
AP000254.2,-0.36525842238550077,6.605195804654089,10
SLITRK4,-0.3652841508670034,2.756888163784111,10
PAGR1,-0.3653396355703703,15.838782687240915,10
AC040970.1,-0.3653460719289944,4.115293710660343,10
AL645728.1,-0.3653670202667424,0.7411557366773843,10
EYA1,-0.3654224797023934,3.893745980088462,10
APCDD1,-0.3654348024920325,13.536665018570927,10
MINAR1,-0.36556724688638453,0.9563488676022948,10
FCAMR,-0.3656203492283683,0.16352295568103536,10
ZBED8,-0.3656686039120703,8.94937353825488,10
FPGT,-0.3657253936505012,16.240066400043233,10
LINC01191,-0.365796897345958,0.13654230782829926,10
LINC00551,-0.3657982732624095,0.09136649725365213,10
AMDHD1,-0.36591067179712294,6.070186205813355,10
AC008569.2,-0.365929515836442,0.7807170205015053,10
PAK6,-0.36597140582943216,12.118961137578637,10
TMEM41B,-0.3659875886745336,39.44329922900068,10
THAP10,-0.36609169766401967,4.646638607140386,10
GAL,-0.36617891119316226,16.474163525626533,10
ANAPC1P2,-0.36621200124780795,0.13585272844439655,10
EVC2,-0.3662519379259582,3.6232158937101273,10
FADD,-0.3662932563588099,6.2666952915736776,10
AC093510.1,-0.3663390812646457,0.39647273586608234,10
ZCCHC14,-0.36635374480150523,18.70597398612673,10
RACGAP1,-0.3663657895321167,55.06675029035881,10
FRMD8,-0.3664458272480154,48.01054947402319,10
TUSC3,-0.36652720219439927,38.32903609740742,10
GAL3ST2,-0.3665732220940666,19.818355398095,10
AC090921.1,-0.3667608780068286,0.16934774561164684,10
APOL3,-0.36679393017855794,30.68131174486606,10
JCAD,-0.3668015160988592,13.87053945624687,10
TMEM74,-0.3668205469631784,0.5763024375280713,10
ZNF263,-0.3668225112808922,26.870854643743737,10
NCOR2,-0.3668442909509858,70.3507197627176,10
ZBED6CL,-0.3668574839399289,8.624806934707179,10
CAMK1D,-0.36688894161657226,22.106680948326257,10
FOXF2,-0.36689785631890776,5.883701362647585,10
CDC7,-0.3669574561630464,17.501901290607083,10
KCNIP1,-0.367018864718996,0.31303047075940943,10
RBM18,-0.3670384009112752,39.926152346319846,10
ACTN4,-0.3670685874468926,311.28719905678213,10
AC010969.2,-0.3671628839275937,4.8616777504344135,10
IDNK,-0.3672025475930752,8.014843515452984,10
HECTD3,-0.36723212611899786,44.462420384774006,10
LSMEM2,-0.3672420598317975,0.13139266524096904,10
IFRD1,-0.3673295227477611,4.577780202806139,10
GTF3C6,-0.367397498800553,178.62216618276847,10
KLF5,-0.3674481114657424,47.33424282628181,10
CRNDE,-0.36750951089977063,18.976222459449698,10
TMOD1,-0.3676752672971738,1.0912932752003477,10
NFE2L2,-0.36771099091274656,65.7776255141495,10
ENTPD8,-0.3678023820721504,10.209343983243354,10
TLK2,-0.3678449483215837,32.756073157975436,10
CYP7B1,-0.36788918062675185,12.989505099350277,10
AC254633.1,-0.3679225104366698,4.614784604768935,10
NUAK1,-0.3679383067873293,18.64323492682894,10
DPP4,-0.36794656642897416,5.252787294794296,10
BOLA3-AS1,-0.36795161553184297,4.332552507750239,10
SHROOM3,-0.36799059452224325,27.51140577501376,10
AL022311.1,-0.36800798944216645,0.2999096110460172,10
RPL30,-0.36801437217304417,271.406337964284,10
CYP4B1,-0.36826299540763924,13.794836528214065,10
AC027575.2,-0.3682695340896889,3.121703324078894,10
KIAA1614,-0.36828404195956077,0.8037109543824511,10
CNNM1,-0.3683156135625781,0.8968611682078871,10
FBXO36,-0.3684188916635341,11.26153342669717,10
EEF2K,-0.368434809057644,21.25734231758125,10
AL450326.1,-0.3685634911697341,4.91994711542575,10
JKAMP,-0.36857953616819994,35.872306716244516,10
RAP2A,-0.3686685532039703,40.71248552140651,10
ST18,-0.36867782510931774,0.11547418761737117,10
LINC01352,-0.3687478312366808,0.9535878718945635,10
AC104561.4,-0.36874903260937464,0.2927686056033282,10
AC015912.3,-0.3687963891274673,9.505436900991977,10
PDZD9,-0.36891925454277863,0.3791113758803564,10
AC007546.1,-0.3689469610545948,0.5863650022345317,10
FAM209B,-0.3689511654707035,1.9376722284165564,10
AL049870.3,-0.3690944112595308,1.058108027685019,10
ZNF835,-0.36913131512748854,1.513485385063679,10
SAMHD1,-0.3691449461018726,33.35756565346575,10
CEP85L,-0.3691714782889739,2.7213162694607447,10
PRMT7,-0.3692039989421413,12.35859492786787,10
CRYZL1,-0.3692081320244666,8.920354416123402,10
TP53INP2,-0.36921053178015784,46.118781069992494,10
SS18L2,-0.36925084980809586,19.660133637436136,10
C1orf100,-0.3693187384113913,0.6340029561669677,10
LAMB1,-0.36939045411311916,33.61766926311764,10
ALG8,-0.36949017237648474,52.91323205968513,10
TPI1,-0.3694967307470215,975.5192556903476,10
AL592429.2,-0.3697645921500345,0.1011094243349933,10
SLCO1A2,-0.36978877438549757,0.1530048552138734,10
CCND2-AS1,-0.36980767685395216,0.1261759080240645,10
NORAD,-0.36990328652071536,441.7096321134644,10
ATP10D,-0.3699126676466292,6.454905123111441,10
AC099541.2,-0.3701421810571104,0.43590371981146947,10
RNF150,-0.37018895247867134,4.733781917963411,10
AC005962.2,-0.3702655516050887,0.512391922874674,10
ENO1,-0.3702659681216963,997.7191140937177,10
CDHR1,-0.37028829092873633,0.36951758154702674,10
ST3GAL6,-0.37029044427357233,8.70704794526032,10
UBA6-AS1,-0.37030535212331234,1.6644622136038854,10
AC010247.1,-0.3704571343386483,0.23872865877379013,10
BMP2K,-0.3704969156994004,3.7723381949815624,10
CLCN4,-0.37051935075925163,3.649781404096965,10
VTI1B,-0.37056387076739733,20.468907136897386,10
DNAJC27-AS1,-0.37056452395390116,0.8529948764083035,10
APCDD1L,-0.37057996216646344,2.010909812805353,10
LINC00299,-0.37069928309617806,0.07700850225565083,10
ITGB3BP,-0.37070535104860786,7.124066471807369,10
HLA-F-AS1,-0.37077412500547224,0.7957071907873912,10
TMC5,-0.3708343425660053,27.598004058624568,10
ENKUR,-0.3710202362513057,2.339355711261217,10
KDF1,-0.3710831287122101,45.94825511318124,10
RAET1E,-0.37112126440814547,0.48499976652689286,10
RUNX2,-0.3713091272524404,10.394737832359215,10
AC109322.2,-0.3713124006208337,0.8198521116639819,10
LYPLA2,-0.37139440010446145,144.6030197329895,10
SKA3,-0.37144660564133586,23.885619930384966,10
PANK3,-0.37145823514910653,55.2935357816399,10
BRSK2,-0.37153968085294914,7.615175952178798,10
AL031058.1,-0.3715662777511436,9.193513068434084,10
BCAN,-0.37162062596990864,1.264795510095104,10
ENTPD1,-0.37167856288790324,7.38494418005376,10
RNF31,-0.3718482067163497,0.48565017070313166,10
AC009318.4,-0.3719884051135848,3.431636378442685,10
SKA1,-0.3721105083812331,11.002224849820566,10
CPSF4,-0.372163336086549,17.57533654363352,10
SLC25A15,-0.37226499616084197,13.405955126705337,10
SMTNL2,-0.372265385031119,1.0484120848373648,10
TMEM63C,-0.3723426514195074,12.911231292627594,10
CD1C,-0.3723542794156656,4.17500390017244,10
CD163,-0.3724022636101476,32.7798751577017,10
TNRC18,-0.3725145238973356,46.15717643091981,10
TEX2,-0.37256016755917215,99.76782461324807,10
MRPL24,-0.37261910005640686,199.22327131080928,10
BCHE,-0.3726828261232661,1.9453009242730595,10
JAZF1,-0.3729449922982423,9.002781074986709,10
AC106037.3,-0.37297236749850615,0.7866125199760993,10
REV3L,-0.3730220996611774,7.321703819392007,10
PTDSS1,-0.3730957567830465,68.50119866100064,10
AL592301.1,-0.37312884672882163,0.25104051602260335,10
MRPS28,-0.37314337614690224,10.44231158619675,10
AL031590.1,-0.3731542143020524,0.12372125495346212,10
WDFY1,-0.37316412223978696,28.157190569272956,10
VAV1,-0.37323425226977397,20.023336874263208,10
ABCC1,-0.37330242565586713,32.08291368098727,10
PRKD3,-0.37339804802544946,17.95592125728049,10
SUCNR1,-0.373459042753089,1.6320152081427401,10
PRR5L,-0.373474891324311,5.099315344768172,10
SIAH2-AS1,-0.3735527851629277,0.956147192922907,10
IRF4,-0.37355360264538545,4.328131210775703,10
NPIPB15,-0.37356160398022487,8.308558075039809,10
SEL1L3,-0.3736719859742728,21.744620551592387,10
LNX1,-0.37372457851972474,8.002184073495004,10
DHRS1,-0.37374948607143577,17.34916845333281,10
C3orf18,-0.37375173597909866,12.15773987045097,10
PCDHGA9,-0.37391892224552475,1.3479209425306953,10
XIAP,-0.3739484770328359,33.75929437279045,10
DYDC2,-0.37399387523808014,3.3203352268608213,10
SLC20A1,-0.37400908611403927,66.31627570224427,10
AL162595.1,-0.3741360049130416,5.9519868962738,10
FAM229A,-0.37420146082077715,4.453280202125838,10
PURG,-0.3742130626917908,0.25712650893900485,10
CCDC9B,-0.3742211413335945,13.890089122538171,10
SHROOM4,-0.37422489403878695,2.985035255596682,10
CCN2,-0.37432835350621474,2154.7291848029217,10
RSU1,-0.3743315629802107,71.86058229278574,10
TNFRSF11A,-0.374380638194792,2.6267222313759504,10
SH3PXD2B,-0.374393637789813,47.30942842287981,10
TMEM105,-0.37449252888571366,1.846607462397292,10
MAST1,-0.37450651667180823,2.987798117478807,10
AL645608.7,-0.37461310413124027,4.420707585516031,10
AC100827.4,-0.37477979307054343,0.10641382170108064,10
AC027796.4,-0.3749836050580135,1.9293067528924752,10
NUGGC,-0.3750295196932839,0.9144735989406533,10
GJC1,-0.3750400735627389,12.206724982766625,10
ECE1,-0.3750787850239982,173.5722984171698,10
SYNRG,-0.3750948431145371,14.240981486175404,10
IGF1,-0.3753727323930557,0.9209856992416646,10
HLA-A,-0.37538038677634494,1179.5187596319133,10
AL035653.1,-0.37540194862728926,0.4480143803175639,10
ACTR10,-0.37540586373437335,49.90740193583955,10
DPY30,-0.37545340488097406,50.31890831170061,10
ABCG2,-0.3754969236159887,2.492915611748549,10
AKT1,-0.3755219552923971,70.77478362127287,10
DSTN,-0.37552624370878124,540.7373565580904,10
SLC2A14,-0.37579297721205684,0.5544128061461487,10
PSD2,-0.37580471873983023,0.276940964502449,10
TP53I11,-0.37580963615155705,112.79615823138222,10
TAF12,-0.3758186622510683,44.714292577002254,10
DELE1,-0.3758832178956557,30.860150020547206,10
COL26A1,-0.3759227160119413,0.3373637996549453,10
ADCYAP1,-0.3759913488697915,1.1191405434791555,10
MGLL,-0.37611042642162795,28.42032418332137,10
LYVE1,-0.37611404347102684,2.339542336982752,10
ERMP1,-0.37615615811679404,106.74366010942363,10
MTFR1L,-0.3761789962987638,19.296031369342924,10
AC132192.1,-0.37622407955330767,0.40247338217161005,10
ZNF22-AS1,-0.3762954831611147,3.9879424446903036,10
NFATC2,-0.37633996741543324,8.866512991098151,10
GALNT10,-0.37644864334555933,44.6559100412283,10
DIRAS3,-0.3766429907570036,8.886998236756627,10
UPF3B,-0.37670737645324964,17.228441608824387,10
NRM,-0.3767228631096685,43.36416392424133,10
ASTN1,-0.37677345123533673,0.29002027490010457,10
NUMA1,-0.37680007497304424,68.11653037926463,10
AC100803.4,-0.376887706794618,0.3603002516081682,10
AL049871.1,-0.3770905243783045,0.2047952540648665,10
ADPRH,-0.3772915732842461,9.341971839832318,10
CTSF,-0.3773531310052515,88.01712780607609,10
AL117209.1,-0.37736120343168594,0.42804631046386143,10
S1PR2,-0.3774605109405653,12.224671585972361,10
C3AR1,-0.37747705621878225,20.753668498698385,10
SYCP2L,-0.37754265682387833,0.4931393087569633,10
AC009226.1,-0.37767478261591436,0.6053369479379475,10
JADE2,-0.3776854932509891,26.71419877312935,10
BMT2,-0.3776885034313856,15.542219732802062,10
STX11,-0.37771483594680827,3.1171901754832785,10
DMBT1,-0.37773845746573864,0.39705648587174336,10
TM7SF3,-0.3777834103098752,81.84021682779239,10
NME5,-0.37788542082885557,8.697164818567279,10
RBMS2,-0.37790510564684504,16.25412536906375,10
PHYKPL,-0.3779340054897162,8.088770836572035,10
